DONE: sourced file /scic/app/cpu/gaussian/16c-legacy/g16/bsd/g16.profile
LAMMPS (2 Apr 2025)
OMP_NUM_THREADS environment is not set. Defaulting to 1 thread. (src/comm.cpp:99)
  using 1 OpenMP thread(s) per MPI task
Reading data file ...
  triclinic box = (0 0 0) to (11.911177 10.315382 9.7254353) with tilt (-5.9555885 -5.9555885 3.4384606)
WARNING: Triclinic box skew is large. LAMMPS will run inefficiently. (src/domain.cpp:221)
  1 by 1 by 1 MPI processor grid
  reading atoms ...
  112 atoms
  read_data CPU = 0.016 seconds
16 atoms in group Li
32 atoms in group Mn
64 atoms in group O
Neighbor list info ...
  update: every = 1 steps, delay = 0 steps, check = yes
  max neighbors/atom: 2000, page size: 100000
  master list distance cutoff = 6.8
  ghost atom cutoff = 6.8
  binsize = 3.4, bins = 8 5 3
  2 neighbor lists, perpetual/occasional/extra = 2 0 0
  (1) pair meam, perpetual
      attributes: full, newton on
      pair build: full/bin/atomonly
      stencil: full/bin/3d
      bin: standard
  (2) pair meam, perpetual, half/full from (1)
      attributes: half, newton on
      pair build: halffull/newton/tri
      stencil: none
      bin: none
Setting up Verlet run ...
  Unit style    : metal
  Current step  : 0
  Time step     : 0.001
Per MPI rank memory allocation (min/avg/max) = 9.187 | 9.187 | 9.187 Mbytes
   Step          Temp          PotEng         KinEng         TotEng         Press            Lx             Ly             Lz      
  Current step  : 50000
  Time step     : 0.001
Per MPI rank memory allocation (min/avg/max) = 9.178 | 9.178 | 9.178 Mbytes
   Step          Temp          PotEng         KinEng         TotEng         Volume    
     50000   361.03254     -211.55991      5.1800501     -206.37986      1177.6294    
     50100   280.93038     -210.41041      4.0307543     -206.37966      1177.6294    
     50200   344.43724     -211.3224       4.9419428     -206.38045      1177.6294    
     50300   298.61645     -210.66419      4.2845118     -206.37968      1177.6294    
     50400   291.11124     -210.55743      4.1768281     -206.3806       1177.6294    
     50500   350.54544     -211.41015      5.0295825     -206.38057      1177.6294    
     50600   307.86913     -210.79813      4.4172682     -206.38086      1177.6294    
     50700   341.76687     -211.28499      4.9036287     -206.38136      1177.6294    
     50800   319.20155     -210.96204      4.5798642     -206.38217      1177.6294    
     50900   319.63778     -210.96794      4.5861232     -206.38182      1177.6294    
     51000   340.70892     -211.27191      4.8884494     -206.38346      1177.6294    
     51100   318.50384     -210.95329      4.5698536     -206.38344      1177.6294    
     51200   324.71759     -211.04239      4.6590077     -206.38338      1177.6294    
     51300   329.83214     -211.11631      4.7323907     -206.38392      1177.6294    
     51400   309.62252     -210.82687      4.4424256     -206.38445      1177.6294    
     51500   323.80102     -211.0322       4.6458569     -206.38634      1177.6294    
     51600   339.54184     -211.25868      4.8717043     -206.38698      1177.6294    
     51700   321.00709     -210.99311      4.60577       -206.38734      1177.6294    
     51800   347.4575      -211.37575      4.9852771     -206.39048      1177.6294    
     51900   302.67238     -210.7322       4.3427058     -206.38949      1177.6294    
     52000   333.54198     -211.17799      4.7856191     -206.39237      1177.6294    
     52100   337.81757     -211.23852      4.8469646     -206.39156      1177.6294    
     52200   326.93434     -211.08395      4.6908134     -206.39314      1177.6294    
     52300   285.67629     -210.49334      4.098848      -206.39449      1177.6294    
     52400   313.49599     -210.89371      4.4980017     -206.39571      1177.6294    
     52500   309.86474     -210.84351      4.4459008     -206.39761      1177.6294    
     52600   347.00526     -211.37811      4.9787884     -206.39932      1177.6294    
     52700   328.18056     -211.10916      4.708694      -206.40047      1177.6294    
     52800   328.0878      -211.1094       4.7073631     -206.40204      1177.6294    
     52900   292.25364     -210.59632      4.193219      -206.4031       1177.6294    
     53000   315.21795     -210.92836      4.5227081     -206.40565      1177.6294    
     53100   303.52564     -210.76199      4.3549482     -206.40704      1177.6294    
     53200   315.15709     -210.92978      4.5218349     -206.40795      1177.6294    
     53300   306.46125     -210.80843      4.3970681     -206.41136      1177.6294    
     53400   292.36742     -210.60755      4.1948516     -206.41269      1177.6294    
     53500   349.4175      -211.42839      5.0133989     -206.41499      1177.6294    
     53600   302.91017     -210.76254      4.3461176     -206.41643      1177.6294    
     53700   335.25083     -211.23003      4.8101373     -206.4199       1177.6294    
     53800   316.69901     -210.96584      4.5439582     -206.42188      1177.6294    
     53900   311.75973     -210.89592      4.47309       -206.42283      1177.6294    
     54000   330.96711     -211.17486      4.7486751     -206.42619      1177.6294    
     54100   341.14651     -211.3239       4.8947278     -206.42917      1177.6294    
     54200   308.83467     -210.86091      4.4311216     -206.42979      1177.6294    
     54300   317.63112     -210.9903       4.557332      -206.43296      1177.6294    
     54400   310.24899     -210.88625      4.4514141     -206.43483      1177.6294    
     54500   309.56524     -210.88045      4.4416037     -206.43885      1177.6294    
     54600   337.42786     -211.28276      4.8413731     -206.44139      1177.6294    
     54700   319.37371     -211.02669      4.5823345     -206.44435      1177.6294    
     54800   308.50861     -210.87354      4.4264433     -206.4471       1177.6294    
     54900   341.95033     -211.35496      4.906261      -206.4487       1177.6294    
     55000   317.47675     -211.00626      4.555117      -206.45114      1177.6294    
     55100   363.37706     -211.6688       5.213689      -206.45512      1177.6294    
     55200   333.52559     -211.24307      4.7853838     -206.45768      1177.6294    
     55300   336.39515     -211.28771      4.8265559     -206.46115      1177.6294    
     55400   303.00834     -210.81042      4.3475261     -206.46289      1177.6294    
     55500   327.95225     -211.17336      4.7054182     -206.46794      1177.6294    
     55600   298.7791      -210.75746      4.2868455     -206.47061      1177.6294    
     55700   296.64076     -210.72957      4.2561648     -206.47341      1177.6294    
     55800   323.35916     -211.11661      4.6395172     -206.47709      1177.6294    
     55900   319.24652     -211.06131      4.5805095     -206.48081      1177.6294    
     56000   314.9725      -211.00289      4.5191864     -206.4837       1177.6294    
     56100   319.32115     -211.06938      4.5815803     -206.4878       1177.6294    
     56200   320.68155     -211.09283      4.6010992     -206.49173      1177.6294    
     56300   322.22029     -211.1177       4.6231768     -206.49452      1177.6294    
     56400   324.23246     -211.15075      4.6520472     -206.49871      1177.6294    
     56500   320.66743     -211.10331      4.6008966     -206.50241      1177.6294    
     56600   326.2226      -211.18616      4.6806014     -206.50556      1177.6294    
     56700   321.33934     -211.12046      4.610537      -206.50992      1177.6294    
     56800   317.29514     -211.06763      4.5525114     -206.51512      1177.6294    
     56900   304.02371     -210.88074      4.3620946     -206.51864      1177.6294    
     57000   291.28885     -210.70112      4.1793764     -206.52174      1177.6294    
     57100   299.14309     -210.81888      4.292068      -206.52681      1177.6294    
     57200   313.65015     -211.03255      4.5002135     -206.53233      1177.6294    
     57300   310.79572     -210.99407      4.4592584     -206.53481      1177.6294    
     57400   290.06283     -210.70091      4.1617855     -206.53913      1177.6294    
     57500   337.22531     -211.38219      4.8384669     -206.54372      1177.6294    
     57600   293.47336     -210.75976      4.2107194     -206.54904      1177.6294    
     57700   309.84424     -210.99817      4.4456068     -206.55257      1177.6294    
     57800   327.10152     -211.25094      4.693212      -206.55772      1177.6294    
     57900   272.8925      -210.47775      3.9154277     -206.56233      1177.6294    
     58000   310.97922     -211.02879      4.4618913     -206.5669       1177.6294    
     58100   267.31333     -210.40763      3.8353786     -206.57225      1177.6294    
     58200   310.38914     -211.02973      4.4534249     -206.5763       1177.6294    
     58300   289.64821     -210.73749      4.1558366     -206.58166      1177.6294    
     58400   307.18361     -210.99481      4.4074324     -206.58738      1177.6294    
     58500   317.20036     -211.14314      4.5511514     -206.59198      1177.6294    
     58600   301.967       -210.93013      4.332585      -206.59754      1177.6294    
     58700   317.88423     -211.16384      4.5609636     -206.60288      1177.6294    
     58800   327.70433     -211.31035      4.7018612     -206.60849      1177.6294    
     58900   289.20057     -210.76352      4.1494139     -206.61411      1177.6294    
     59000   339.96754     -211.49735      4.8778121     -206.61954      1177.6294    
     59100   292.24265     -210.81696      4.1930614     -206.6239       1177.6294    
     59200   333.43736     -211.41576      4.7841179     -206.63164      1177.6294    
     59300   322.83734     -211.2684       4.6320302     -206.63637      1177.6294    
     59400   285.34817     -210.73586      4.0941402     -206.64172      1177.6294    
     59500   326.60425     -211.33386      4.6860772     -206.64778      1177.6294    
     59600   331.08305     -211.40422      4.7503386     -206.65389      1177.6294    
     59700   310.5057      -211.11512      4.4550974     -206.66002      1177.6294    
     59800   328.48606     -211.37943      4.7130773     -206.66635      1177.6294    
     59900   291.10512     -210.84806      4.1767402     -206.67132      1177.6294    
     60000   312.26066     -211.15784      4.4802772     -206.67756      1177.6294    
     60100   328.40514     -211.39527      4.7119163     -206.68336      1177.6294    
     60200   295.86625     -210.93461      4.2450522     -206.68956      1177.6294    
     60300   306.79567     -211.09922      4.4018662     -206.69735      1177.6294    
     60400   314.70088     -211.21879      4.5152893     -206.7035       1177.6294    
     60500   281.02177     -210.74089      4.0320656     -206.70883      1177.6294    
     60600   297.3053      -210.98122      4.2656996     -206.71552      1177.6294    
     60700   315.67402     -211.25141      4.5292517     -206.72216      1177.6294    
     60800   300.86712     -211.04558      4.3168042     -206.72878      1177.6294    
     60900   310.70536     -211.19236      4.4579621     -206.73439      1177.6294    
     61000   285.02881     -210.83088      4.0895581     -206.74133      1177.6294    
     61100   310.00697     -211.197        4.4479415     -206.74906      1177.6294    
     61200   321.9238      -211.37457      4.6189228     -206.75565      1177.6294    
     61300   313.29973     -211.25805      4.4951857     -206.76287      1177.6294    
     61400   305.05784     -211.1465       4.376932      -206.76956      1177.6294    
     61500   298.65221     -211.0606       4.2850249     -206.77557      1177.6294    
     61600   261.31952     -210.53126      3.7493801     -206.78188      1177.6294    
     61700   327.24144     -211.48591      4.6952196     -206.79069      1177.6294    
     61800   269.48801     -210.66373      3.8665806     -206.79715      1177.6294    
     61900   305.16365     -211.18306      4.3784502     -206.80461      1177.6294    
     62000   329.18072     -211.5349       4.7230442     -206.81185      1177.6294    
     62100   293.28684     -211.02812      4.2080432     -206.82008      1177.6294    
     62200   312.03555     -211.30404      4.4770474     -206.827        1177.6294    
     62300   299.21465     -211.12631      4.2930947     -206.83321      1177.6294    
     62400   317.1243      -211.39263      4.5500601     -206.84257      1177.6294    
     62500   306.72781     -211.24963      4.4008926     -206.84874      1177.6294    
     62600   289.15447     -211.00449      4.1487526     -206.85574      1177.6294    
     62700   309.15264     -211.30017      4.4356838     -206.86449      1177.6294    
     62800   333.91345     -211.66315      4.7909488     -206.8722       1177.6294    
     62900   275.78509     -210.83588      3.9569303     -206.87895      1177.6294    
     63000   266.02259     -210.70314      3.8168591     -206.88629      1177.6294    
     63100   321.02463     -211.50043      4.6060216     -206.89441      1177.6294    
     63200   275.84429     -210.85906      3.9577796     -206.90128      1177.6294    
     63300   290.60556     -211.08014      4.1695726     -206.91056      1177.6294    
     63400   311.5093      -211.38783      4.4694968     -206.91833      1177.6294    
     63500   295.56293     -211.16756      4.2407003     -206.92686      1177.6294    
     63600   309.9669      -211.37967      4.4473667     -206.9323       1177.6294    
     63700   308.08238     -211.3621       4.4203278     -206.94177      1177.6294    
     63800   305.86881     -211.33726      4.3885678     -206.94869      1177.6294    
     63900   332.668       -211.73055      4.7730793     -206.95747      1177.6294    
     64000   298.17008     -211.24312      4.2781073     -206.96501      1177.6294    
     64100   308.2902      -211.39662      4.4233096     -206.97331      1177.6294    
     64200   309.3294      -211.4198       4.4382199     -206.98158      1177.6294    
     64300   289.63988     -211.14542      4.1557171     -206.9897       1177.6294    
     64400   301.15985     -211.31808      4.3210042     -206.99707      1177.6294    
     64500   311.89011     -211.48054      4.4749607     -207.00558      1177.6294    
     64600   304.15387     -211.37657      4.363962      -207.01261      1177.6294    
     64700   306.80657     -211.4231       4.4020226     -207.02108      1177.6294    
     64800   307.78435     -211.44518      4.4160517     -207.02913      1177.6294    
     64900   318.97949     -211.61349      4.5766782     -207.03681      1177.6294    
     65000   294.31266     -211.26787      4.2227616     -207.04511      1177.6294    
     65100   296.66926     -211.3088       4.2565737     -207.05223      1177.6294    
     65200   286.27271     -211.16748      4.1074054     -207.06007      1177.6294    
     65300   297.08475     -211.32991      4.2625351     -207.06738      1177.6294    
     65400   265.85068     -210.89076      3.8143926     -207.07636      1177.6294    
     65500   299.53094     -211.38254      4.2976328     -207.0849       1177.6294    
     65600   308.37634     -211.51757      4.4245455     -207.09303      1177.6294    
     65700   276.42105     -211.06611      3.966055      -207.10006      1177.6294    
     65800   305.67406     -211.49494      4.3857736     -207.10917      1177.6294    
     65900   256.22391     -210.79143      3.6762689     -207.11517      1177.6294    
     66000   277.86992     -211.11007      3.9868432     -207.12323      1177.6294    
     66100   271.75587     -211.03118      3.8991195     -207.13206      1177.6294    
     66200   271.0635      -211.02838      3.8891855     -207.1392       1177.6294    
     66300   311.07035     -211.61069      4.4631988     -207.14749      1177.6294    
     66400   282.83865     -211.21319      4.0581339     -207.15506      1177.6294    
     66500   299.48898     -211.46017      4.2970308     -207.16314      1177.6294    
     66600   294.05905     -211.39         4.2191228     -207.17087      1177.6294    
     66700   288.11435     -211.31263      4.1338289     -207.1788       1177.6294    
     66800   302.92291     -211.53296      4.3463003     -207.18666      1177.6294    
     66900   266.42436     -211.01599      3.8226238     -207.19336      1177.6294    
     67000   290.86366     -211.3745       4.1732758     -207.20123      1177.6294    
     67100   278.44535     -211.2037       3.9950994     -207.2086       1177.6294    
     67200   278.26879     -211.20859      3.9925661     -207.21602      1177.6294    
     67300   277.74907     -211.20907      3.9851092     -207.22396      1177.6294    
     67400   273.71548     -211.15896      3.9272357     -207.23172      1177.6294    
     67500   288.85634     -211.38342      4.144475      -207.23895      1177.6294    
     67600   283.53544     -211.31391      4.0681313     -207.24578      1177.6294    
     67700   288.97161     -211.39962      4.1461288     -207.25349      1177.6294    
     67800   283.54316     -211.32889      4.0682421     -207.26065      1177.6294    
     67900   274.12815     -211.20056      3.9331567     -207.2674       1177.6294    
     68000   307.39263     -211.68505      4.4104314     -207.27462      1177.6294    
     68100   275.92436     -211.24039      3.9589285     -207.28146      1177.6294    
     68200   265.76172     -211.10108      3.8131162     -207.28796      1177.6294    
     68300   286.38998     -211.40456      4.109088      -207.29547      1177.6294    
     68400   270.74673     -211.18636      3.8846405     -207.30172      1177.6294    
     68500   280.8066      -211.3367       4.0289783     -207.30773      1177.6294    
     68600   265.71049     -211.12751      3.8123812     -207.31513      1177.6294    
     68700   301.85532     -211.65321      4.3309828     -207.32222      1177.6294    
     68800   304.13126     -211.69228      4.3636376     -207.32864      1177.6294    
     68900   263.92597     -211.12169      3.7867771     -207.33491      1177.6294    
     69000   263.93453     -211.12704      3.7868999     -207.34014      1177.6294    
     69100   261.29826     -211.09526      3.7490751     -207.34618      1177.6294    
     69200   275.49666     -211.30652      3.952792      -207.35372      1177.6294    
     69300   295.72595     -211.60361      4.2430392     -207.36057      1177.6294    
     69400   281.91926     -211.40975      4.0449426     -207.3648       1177.6294    
     69500   295.92155     -211.61778      4.2458458     -207.37194      1177.6294    
     69600   270.84262     -211.2625       3.8860163     -207.37649      1177.6294    
     69700   274.14728     -211.31541      3.9334311     -207.38198      1177.6294    
     69800   308.666       -211.8173       4.4287016     -207.3886       1177.6294    
     69900   249.65219     -210.97591      3.5819787     -207.39394      1177.6294    
     70000   256.08567     -211.07363      3.6742854     -207.39934      1177.6294    
     70100   293.70284     -211.61959      4.2140119     -207.40558      1177.6294    
     70200   259.76738     -211.1369       3.7271101     -207.40979      1177.6294    
     70300   281.52165     -211.4546       4.0392377     -207.41536      1177.6294    
     70400   291.10639     -211.59805      4.1767584     -207.42129      1177.6294    
     70500   286.65315     -211.53911      4.1128639     -207.42625      1177.6294    
     70600   272.1444      -211.33556      3.9046941     -207.43086      1177.6294    
     70700   276.49351     -211.40288      3.9670946     -207.43579      1177.6294    
     70800   276.77356     -211.41165      3.9711128     -207.44054      1177.6294    
     70900   281.76769     -211.48916      4.0427679     -207.44639      1177.6294    
     71000   289.00277     -211.59688      4.1465759     -207.45031      1177.6294    
     71100   273.08403     -211.3732       3.9181758     -207.45503      1177.6294    
     71200   282.58205     -211.51388      4.0544522     -207.45943      1177.6294    
     71300   297.43427     -211.73212      4.2675501     -207.46457      1177.6294    
     71400   275.49653     -211.42098      3.95279       -207.46819      1177.6294    
     71500   257.78589     -211.17007      3.69868       -207.47139      1177.6294    
     71600   240.97518     -210.93273      3.457482      -207.47525      1177.6294    
     71700   282.01811     -211.52714      4.0463609     -207.48078      1177.6294    
     71800   290.99567     -211.66062      4.1751698     -207.48545      1177.6294    
     71900   264.02312     -211.27654      3.788171      -207.48837      1177.6294    
     72000   256.41394     -211.17006      3.6789955     -207.49107      1177.6294    
     72100   281.6281      -211.53603      4.0407651     -207.49527      1177.6294    
     72200   277.79503     -211.48567      3.9857686     -207.4999       1177.6294    
     72300   267.49614     -211.34067      3.8380015     -207.50267      1177.6294    
     72400   270.48972     -211.38676      3.880953      -207.5058       1177.6294    
     72500   268.1901      -211.35795      3.8479583     -207.51         1177.6294    
     72600   312.08908     -211.99102      4.4778155     -207.51321      1177.6294    
     72700   251.27246     -211.1214       3.6052261     -207.51617      1177.6294    
     72800   280.27893     -211.54051      4.0214073     -207.5191       1177.6294    
     72900   279.68896     -211.53492      4.0129425     -207.52198      1177.6294    
     73000   271.1291      -211.41531      3.8901267     -207.52518      1177.6294    
     73100   295.49271     -211.76694      4.2396928     -207.52725      1177.6294    
     73200   271.78294     -211.43005      3.899508      -207.53054      1177.6294    
     73300   279.34698     -211.5408       4.0080359     -207.53276      1177.6294    
     73400   276.97165     -211.51042      3.9739548     -207.53647      1177.6294    
     73500   277.84203     -211.52503      3.9864431     -207.53859      1177.6294    
     73600   306.44571     -211.93805      4.396845      -207.54121      1177.6294    
     73700   243.12512     -211.02957      3.4883291     -207.54124      1177.6294    
     73800   259.84537     -211.27339      3.7282292     -207.54516      1177.6294    
     73900   285.24839     -211.63951      4.0927086     -207.5468       1177.6294    
     74000   259.8965      -211.2782       3.7289627     -207.54923      1177.6294    
     74100   289.60926     -211.70661      4.1552778     -207.55133      1177.6294    
     74200   258.13297     -211.2562       3.7036599     -207.55254      1177.6294    
     74300   263.99328     -211.34231      3.7877429     -207.55456      1177.6294    
     74400   293.30468     -211.7646       4.2082991     -207.5563       1177.6294    
     74500   285.10149     -211.64779      4.0906009     -207.55719      1177.6294    
     74600   305.74504     -211.94685      4.3867919     -207.56006      1177.6294    
     74700   285.45905     -211.65664      4.095731      -207.56091      1177.6294    
     74800   293.72955     -211.77606      4.2143952     -207.56167      1177.6294    
     74900   267.10661     -211.39656      3.8324126     -207.56415      1177.6294    
     75000   290.66573     -211.73462      4.1704359     -207.56418      1177.6294    
     75100   278.80306     -211.56667      4.0002318     -207.56644      1177.6294    
     75200   282.29617     -211.61742      4.0503505     -207.56707      1177.6294    
     75300   265.90342     -211.38364      3.8151493     -207.56849      1177.6294    
     75400   285.00392     -211.65736      4.089201      -207.56816      1177.6294    
     75500   293.1896      -211.77532      4.206648      -207.56867      1177.6294    
     75600   265.00863     -211.37304      3.8023109     -207.57073      1177.6294    
     75700   283.23253     -211.63481      4.0637853     -207.57103      1177.6294    
     75800   274.76236     -211.51424      3.9422562     -207.57199      1177.6294    
     75900   264.38567     -211.36496      3.7933728     -207.57158      1177.6294    
     76000   279.98504     -211.59075      4.0171906     -207.57356      1177.6294    
     76100   253.9229      -211.21551      3.6432542     -207.57225      1177.6294    
     76200   290.01244     -211.73585      4.1610625     -207.57479      1177.6294    
     76300   291.58253     -211.75845      4.1835899     -207.57486      1177.6294    
     76400   276.68182     -211.54479      3.9697965     -207.57499      1177.6294    
     76500   272.20957     -211.47971      3.9056292     -207.57408      1177.6294    
     76600   284.90688     -211.66219      4.0878086     -207.57438      1177.6294    
     76700   228.99574     -210.85872      3.2856025     -207.57311      1177.6294    
     76800   264.87059     -211.37459      3.8003303     -207.57426      1177.6294    
     76900   251.63733     -211.18473      3.6104613     -207.57427      1177.6294    
     77000   269.9311      -211.44723      3.8729379     -207.5743       1177.6294    
     77100   284.9751      -211.66316      4.0887875     -207.57437      1177.6294    
     77200   301.79056     -211.90479      4.3300535     -207.57473      1177.6294    
     77300   279.51286     -211.58381      4.0104159     -207.57339      1177.6294    
     77400   288.31516     -211.71006      4.1367101     -207.57335      1177.6294    
     77500   279.15908     -211.5783       4.0053399     -207.57296      1177.6294    
     77600   314.36589     -212.08321      4.5104829     -207.57273      1177.6294    
     77700   267.42709     -211.40769      3.8370108     -207.57068      1177.6294    
     77800   263.82465     -211.35624      3.7853234     -207.57092      1177.6294    
     77900   281.93068     -211.61546      4.0451065     -207.57035      1177.6294    
     78000   262.15981     -211.33047      3.7614364     -207.56903      1177.6294    
     78100   257.86577     -211.26772      3.6998261     -207.56789      1177.6294    
     78200   300.31216     -211.87712      4.3088417     -207.56828      1177.6294    
     78300   282.27058     -211.61685      4.0499834     -207.56686      1177.6294    
     78400   300.03463     -211.87048      4.3048597     -207.56562      1177.6294    
     78500   268.05479     -211.41104      3.8460169     -207.56503      1177.6294    
     78600   260.385       -211.30002      3.7359717     -207.56405      1177.6294    
     78700   315.02065     -212.08377      4.5198773     -207.56389      1177.6294    
     78800   268.9737      -211.42136      3.8592013     -207.56215      1177.6294    
     78900   277.69592     -211.54492      3.9843467     -207.56058      1177.6294    
     79000   266.53365     -211.38388      3.8241918     -207.55969      1177.6294    
     79100   269.4886      -211.42511      3.866589      -207.55852      1177.6294    
     79200   278.62277     -211.55439      3.997645      -207.55674      1177.6294    
     79300   291.28925     -211.73479      4.1793821     -207.5554       1177.6294    
     79400   280.87848     -211.58394      4.0300096     -207.55393      1177.6294    
     79500   267.3373      -211.38866      3.8357224     -207.55294      1177.6294    
     79600   284.35981     -211.63112      4.0799594     -207.55116      1177.6294    
     79700   294.61856     -211.77704      4.2271507     -207.54989      1177.6294    
     79800   277.89432     -211.53582      3.9871932     -207.54863      1177.6294    
     79900   270.1799      -211.42305      3.8765077     -207.54654      1177.6294    
     80000   287.86383     -211.6755       4.1302345     -207.54526      1177.6294    
     80100   284.7968      -211.62984      4.0862292     -207.54361      1177.6294    
     80200   275.5796      -211.49589      3.9539819     -207.54191      1177.6294    
     80300   287.74552     -211.66881      4.1285371     -207.54027      1177.6294    
     80400   280.96288     -211.57002      4.0312205     -207.5388       1177.6294    
     80500   269.91886     -211.40963      3.8727624     -207.53687      1177.6294    
     80600   295.46222     -211.77382      4.2392553     -207.53456      1177.6294    
     80700   291.81201     -211.72039      4.1868825     -207.53351      1177.6294    
     80800   283.404       -211.59782      4.0662455     -207.53158      1177.6294    
     80900   283.08256     -211.59161      4.0616336     -207.52998      1177.6294    
     81000   284.60578     -211.61234      4.0834885     -207.52885      1177.6294    
     81100   296.74782     -211.78373      4.257701      -207.52603      1177.6294    
     81200   271.24873     -211.4155       3.8918432     -207.52366      1177.6294    
     81300   279.54375     -211.53262      4.010859      -207.52176      1177.6294    
     81400   286.50087     -211.63076      4.110679      -207.52008      1177.6294    
     81500   282.8575      -211.57659      4.0584043     -207.51819      1177.6294    
     81600   273.03518     -211.43396      3.9174749     -207.51648      1177.6294    
     81700   264.6921      -211.31171      3.7977695     -207.51394      1177.6294    
     81800   303.78776     -211.87117      4.3587092     -207.51246      1177.6294    
     81900   268.79118     -211.36719      3.8565825     -207.51061      1177.6294    
     82000   282.89755     -211.56723      4.0589791     -207.50826      1177.6294    
     82100   296.30341     -211.7584       4.2513246     -207.50708      1177.6294    
     82200   298.16498     -211.78161      4.2780342     -207.50358      1177.6294    
     82300   301.57902     -211.82927      4.3270184     -207.50225      1177.6294    
     82400   273.48057     -211.4232       3.9238654     -207.49933      1177.6294    
     82500   315.06804     -212.01791      4.5205573     -207.49735      1177.6294    
     82600   275.42003     -211.44672      3.9516925     -207.49503      1177.6294    
     82700   263.96307     -211.28001      3.7873094     -207.4927       1177.6294    
     82800   304.33117     -211.85773      4.366506      -207.49123      1177.6294    
     82900   261.0863      -211.23386      3.7460339     -207.48782      1177.6294    
     83000   287.57431     -211.61177      4.1260806     -207.48569      1177.6294    
     83100   269.96075     -211.35743      3.8733634     -207.48406      1177.6294    
     83200   300.73465     -211.79686      4.3149035     -207.48195      1177.6294    
     83300   278.86699     -211.47988      4.001149      -207.47874      1177.6294    
     83400   273.71856     -211.40359      3.92728       -207.47631      1177.6294    
     83500   278.87194     -211.47517      4.00122       -207.47395      1177.6294    
     83600   274.40902     -211.41004      3.9371866     -207.47285      1177.6294    
     83700   266.35508     -211.2898       3.8216297     -207.46817      1177.6294    
     83800   269.71159     -211.337        3.8697885     -207.46721      1177.6294    
     83900   294.6811      -211.69205      4.2280479     -207.464        1177.6294    
     84000   289.98867     -211.62295      4.1607215     -207.46222      1177.6294    
     84100   264.36795     -211.25249      3.7931186     -207.45937      1177.6294    
     84200   324.1261      -212.10868      4.6505211     -207.45816      1177.6294    
     84300   270.00461     -211.32918      3.8739927     -207.45519      1177.6294    
     84400   262.0048      -211.21114      3.7592125     -207.45193      1177.6294    
     84500   282.90573     -211.50916      4.0590963     -207.45006      1177.6294    
     84600   263.82595     -211.23343      3.7853421     -207.44808      1177.6294    
     84700   308.8038      -211.87705      4.4306786     -207.44637      1177.6294    
     84800   245.3303      -210.96191      3.5199687     -207.44195      1177.6294    
     84900   293.86665     -211.65746      4.2163622     -207.4411       1177.6294    
     85000   289.70228     -211.59476      4.1566124     -207.43815      1177.6294    
     85100   273.76641     -211.36314      3.9279666     -207.43517      1177.6294    
     85200   285.67026     -211.53267      4.0987614     -207.43391      1177.6294    
     85300   266.38453     -211.25175      3.8220522     -207.4297       1177.6294    
     85400   281.70663     -211.46949      4.0418919     -207.4276       1177.6294    
     85500   274.50808     -211.36361      3.9386079     -207.425        1177.6294    
     85600   284.76782     -211.50936      4.0858134     -207.42354      1177.6294    
     85700   261.33978     -211.16866      3.7496708     -207.41899      1177.6294    
     85800   291.17839     -211.59607      4.1777914     -207.41828      1177.6294    
     85900   289.33209     -211.5661       4.151301      -207.4148       1177.6294    
     86000   260.57156     -211.15042      3.7386484     -207.41177      1177.6294    
     86100   282.70655     -211.46637      4.0562385     -207.41014      1177.6294    
     86200   265.83639     -211.22081      3.8141876     -207.40662      1177.6294    
     86300   288.60632     -211.54601      4.1408878     -207.40512      1177.6294    
     86400   271.09953     -211.29112      3.8897024     -207.40141      1177.6294    
     86500   282.11436     -211.44815      4.0477419     -207.40041      1177.6294    
     86600   309.0203      -211.83266      4.4337849     -207.39887      1177.6294    
     86700   279.91272     -211.41004      4.016153      -207.39389      1177.6294    
     86800   292.34908     -211.58671      4.1945883     -207.39212      1177.6294    
     86900   281.51015     -211.42752      4.0390727     -207.38844      1177.6294    
     87000   294.20628     -211.60693      4.2212353     -207.38569      1177.6294    
     87100   272.58958     -211.2944       3.9110816     -207.38332      1177.6294    
     87200   266.0604      -211.19731      3.8174017     -207.37991      1177.6294    
     87300   283.07334     -211.43878      4.0615012     -207.37728      1177.6294    
     87400   272.06606     -211.27845      3.9035701     -207.37488      1177.6294    
     87500   274.40733     -211.30912      3.9371623     -207.37195      1177.6294    
     87600   281.192       -211.40442      4.034508      -207.36992      1177.6294    
     87700   293.57955     -211.58033      4.2122429     -207.36809      1177.6294    
     87800   294.02529     -211.58263      4.2186384     -207.36399      1177.6294    
     87900   277.33723     -211.34081      3.9792002     -207.36161      1177.6294    
     88000   295.08109     -211.59303      4.2337869     -207.35924      1177.6294    
     88100   282.95236     -211.41674      4.0597655     -207.35697      1177.6294    
     88200   281.42071     -211.39143      4.0377894     -207.35364      1177.6294    
     88300   260.19662     -211.08307      3.7332688     -207.34981      1177.6294    
     88400   289.06008     -211.49533      4.1473982     -207.34794      1177.6294    
     88500   269.01884     -211.20457      3.859849      -207.34472      1177.6294    
     88600   303.74018     -211.70067      4.3580265     -207.34264      1177.6294    
     88700   300.67895     -211.65455      4.3141043     -207.34045      1177.6294    
     88800   292.42742     -211.53283      4.1957124     -207.33712      1177.6294    
     88900   272.05106     -211.2372       3.9033549     -207.33385      1177.6294    
